DapipId,AgencyId,AgencyName,ProgramId,ProgramName,SequentialId,InitialDateFlag,AccreditationDate,AccreditationStatus,ReviewDate,DepartmentDescription,AccreditationEndDate,EndingActionId
183813,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/22/2004 12:00:00 AM,Accredited,12/31/2009,,12/3/2009 12:00:00 AM,1
149639,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,6/12/2015 12:00:00 AM,Accredited,12/31/2027,,,
149639,21,Council on Occupational Education,1,Institutional Accreditation,2,Estimated,5/24/2013 12:00:00 AM,Preaccredited,,,6/12/2015 12:00:00 AM,1
149480,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,2/22/2016 12:00:00 AM,Accredited,12/31/2027,,,
149480,21,Council on Occupational Education,1,Institutional Accreditation,2,Actual,11/5/2013 12:00:00 AM,Preaccredited,,,2/1/2016 12:00:00 AM,1
149578,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/21/2015 12:00:00 AM,Accredited,12/31/2027,,,
149578,21,Council on Occupational Education,1,Institutional Accreditation,2,Estimated,6/30/2013 12:00:00 AM,Preaccredited,,,9/21/2015 12:00:00 AM,1
190266,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,11/7/1992 12:00:00 AM,Accredited,,,,
149310,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/21/2015 12:00:00 AM,Accredited,12/31/2027,,,
149310,21,Council on Occupational Education,1,Institutional Accreditation,2,Estimated,2/15/2014 12:00:00 AM,Preaccredited,,,9/21/2015 12:00:00 AM,1
149462,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/15/2014 12:00:00 AM,Accredited,12/31/2026,,,
149462,21,Council on Occupational Education,1,Institutional Accreditation,2,Actual,11/5/2013 12:00:00 AM,Preaccredited,,,9/30/2014 12:00:00 AM,1
191755,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/15/2008 12:00:00 AM,Accredited,12/31/2026,,,
191755,21,Council on Occupational Education,1,Institutional Accreditation,2,Actual,2/12/2007 12:00:00 AM,Preaccredited,12/31/2014,,9/15/2008 12:00:00 AM,1
191773,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,11/5/2008 12:00:00 AM,Accredited,12/31/2030,,,
191773,21,Council on Occupational Education,1,Institutional Accreditation,2,Actual,2/12/2007 12:00:00 AM,Preaccredited,,,11/5/2008 12:00:00 AM,1
191791,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,6/13/2008 12:00:00 AM,Accredited,12/31/2024,,3/13/2020 12:00:00 AM,5
191791,21,Council on Occupational Education,1,Institutional Accreditation,2,Actual,2/12/2007 12:00:00 AM,Preaccredited,12/31/2014,,6/13/2008 12:00:00 AM,1
146995003,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/13/2011 12:00:00 AM,Accredited,12/31/2029,,,
146825002,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/19/2006 12:00:00 AM,Accredited,12/31/2024,,,
146825003,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/19/2006 12:00:00 AM,Accredited,12/31/2012,,1/1/2013 12:00:00 AM,1
146825003,21,Council on Occupational Education,1,Institutional Accreditation,2,Actual,6/26/2017 12:00:00 AM,Accredited,12/31/2024,,,
146825004,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/15/2014 12:00:00 AM,Accredited,12/31/2024,,,
190220,21,Council on Occupational Education,1,Institutional Accreditation,1,Estimated,2/15/2014 12:00:00 AM,Preaccredited,12/31/2021,,6/12/2015 12:00:00 AM,
190220,21,Council on Occupational Education,1,Institutional Accreditation,2,Actual,6/12/2015 12:00:00 AM,Accredited,12/31/2027,,,
188517,21,Council on Occupational Education,1,Institutional Accreditation,1,Estimated,7/1/2004 12:00:00 AM,Preaccredited,,,9/17/2007 12:00:00 AM,1
188526,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,11/5/2008 12:00:00 AM,Accredited,12/31/2029,,,
188526,21,Council on Occupational Education,1,Institutional Accreditation,2,Estimated,7/1/2006 12:00:00 AM,Preaccredited,,,11/5/2008 12:00:00 AM,1
188535,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,6/11/2004 12:00:00 AM,Accredited,12/31/2010,,6/13/2008 12:00:00 AM,1
188535,21,Council on Occupational Education,1,Institutional Accreditation,2,Actual,6/11/2004 12:00:00 AM,Accredited,12/31/2010,,6/13/2008 12:00:00 AM,1
188067,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,6/4/2011 12:00:00 AM,Preaccredited,,,6/29/2012 12:00:00 AM,1
188067,21,Council on Occupational Education,1,Institutional Accreditation,2,Actual,6/29/2012 12:00:00 AM,Accredited,,,12/7/2017 12:00:00 AM,1
190354,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,11/5/2013 12:00:00 AM,Preaccredited,,,,
191454,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,6/4/2011 12:00:00 AM,Preaccredited,,,,
188678,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/20/2005 12:00:00 AM,Accredited,12/31/2029,,,
188696,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,8/20/2010 12:00:00 AM,Accredited,12/31/2025,,,
164216015,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/16/2013 12:00:00 AM,Accredited,12/31/2024,,8/27/2024 12:00:00 AM,6
164216017,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/16/2013 12:00:00 AM,Accredited,12/31/2019,,3/27/2019 12:00:00 AM,1
165291004,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/22/2004 12:00:00 AM,Accredited,,,1/1/2010 12:00:00 AM,1
167631002,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,5/20/1996 12:00:00 AM,Accredited,,,12/17/2008 12:00:00 AM,1
167376002,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,12/5/2005 12:00:00 AM,Accredited,12/31/2028,,,
167376009,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/12/2025 12:00:00 AM,Accredited,12/30/2028,,,
189194,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,2/15/2005 12:00:00 AM,Accredited,12/31/2010,,2/12/2007 12:00:00 AM,1
189112,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,6/9/2006 12:00:00 AM,Accredited,12/31/2030,,,
189060,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,6/8/2007 12:00:00 AM,Accredited,09/30/2026,,,
189060,21,Council on Occupational Education,1,Institutional Accreditation,2,Estimated,7/1/2006 12:00:00 AM,Preaccredited,12/31/2013,,6/8/2007 12:00:00 AM,1
189103,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,6/11/2004 12:00:00 AM,Accredited,12/31/2010,,,
189398,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/20/2005 12:00:00 AM,Accredited,12/31/2011,,10/27/2013 12:00:00 AM,1
189680,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/15/2008 12:00:00 AM,Accredited,12/31/2020,,6/2/2022 12:00:00 AM,4
189787,21,Council on Occupational Education,1,Institutional Accreditation,1,Estimated,7/1/2006 12:00:00 AM,Preaccredited,,,,
189839,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,6/8/2007 12:00:00 AM,Accredited,12/31/2025,,1/28/2026 12:00:00 AM,8
189839,21,Council on Occupational Education,1,Institutional Accreditation,2,Estimated,7/1/2003 12:00:00 AM,Preaccredited,,,6/8/2007 12:00:00 AM,1
189839,21,Council on Occupational Education,1,Institutional Accreditation,3,Actual,6/8/2007 12:00:00 AM,Accredited,12/31/2031,,,
189848,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,2/10/2004 12:00:00 AM,Accredited,12/31/2027,,,
189857,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,6/9/2006 12:00:00 AM,Accredited,12/31/2029,,,
190071,21,Council on Occupational Education,1,Institutional Accreditation,1,Estimated,7/1/2004 12:00:00 AM,Preaccredited,12/31/2011,,2/18/2008 12:00:00 AM,1
190071,21,Council on Occupational Education,1,Institutional Accreditation,2,Actual,2/18/2008 12:00:00 AM,Accredited,12/31/2011,,10/31/2012 12:00:00 AM,1
190080,21,Council on Occupational Education,1,Institutional Accreditation,1,Estimated,7/1/2005 12:00:00 AM,Preaccredited,12/31/2010,,11/1/2007 12:00:00 AM,1
190080,21,Council on Occupational Education,1,Institutional Accreditation,2,Actual,11/1/2007 12:00:00 AM,Accredited,12/31/2010,,11/4/2009 12:00:00 AM,1
169202004,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,11/16/2005 12:00:00 AM,Accredited,12/31/2023,,10/5/2021 12:00:00 AM,2
169442003,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,1/30/2003 12:00:00 AM,Accredited,12/31/2030,,8/31/2026 12:00:00 AM,6
219259003,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/17/2012 12:00:00 AM,Accredited,12/31/2019,,5/18/2018 12:00:00 AM,
219295001,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,3/3/2022 12:00:00 AM,Accredited,12/31/2030,,,
219374003,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,6/4/2011 12:00:00 AM,Preaccredited,,,12/14/2012 12:00:00 AM,1
219417003,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,6/4/2011 12:00:00 AM,Accredited,12/31/2023,,,
219453001,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,6/4/2011 12:00:00 AM,Accredited,12/31/2027,,,
214980002,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,2/8/2000 12:00:00 AM,Accredited,12/31/2029,,,
217855003,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,2/22/2016 12:00:00 AM,Accredited,12/31/2029,,,
216515001,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,11/7/2017 12:00:00 AM,Accredited,12/31/2028,,6/22/2026 12:00:00 AM,4
216542005,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/13/2010 12:00:00 AM,Accredited,12/31/2024,,,
185192,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,2/19/2018 12:00:00 AM,Accredited,12/31/2029,,,
146931002,21,Council on Occupational Education,1,Institutional Accreditation,2,Actual,11/16/2005 12:00:00 AM,Accredited,12/31/2023,,,
146931003,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,11/16/2005 12:00:00 AM,Accredited,12/31/2023,,1/7/2019 12:00:00 AM,3
146931003,21,Council on Occupational Education,1,Institutional Accreditation,2,Actual,11/16/2005 12:00:00 AM,Accredited,12/31/2023,,1/7/2019 12:00:00 AM,1
190178,21,Council on Occupational Education,1,Institutional Accreditation,1,Estimated,7/1/2006 12:00:00 AM,Preaccredited,,,,
191764,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,2/12/2007 12:00:00 AM,Preaccredited,12/31/2013,,9/18/2007 12:00:00 AM,1
191764,21,Council on Occupational Education,1,Institutional Accreditation,2,Actual,9/18/2007 12:00:00 AM,Accredited,,,1/28/2016 12:00:00 AM,1
191782,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,2/12/2007 12:00:00 AM,Preaccredited,,,,
189741,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,6/9/2006 12:00:00 AM,Accredited,12/31/2011,,11/4/2009 12:00:00 AM,1
189778,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/19/2006 12:00:00 AM,Accredited,12/31/2028,,,
189875,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,11/19/2004 12:00:00 AM,Accredited,12/31/2027,,,
189893,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,6/10/2005 12:00:00 AM,Accredited,12/31/2013,,6/4/2011 12:00:00 AM,1
190062,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,11/11/1983 12:00:00 AM,Accredited,12/31/2011,,,
190363,21,Council on Occupational Education,1,Institutional Accreditation,1,Estimated,2/16/2013 12:00:00 AM,Accredited,12/31/2027,,,
190363,21,Council on Occupational Education,1,Institutional Accreditation,2,Actual,6/4/2011 12:00:00 AM,Preaccredited,,,2/16/2013 12:00:00 AM,1
147837001,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,6/10/2021 12:00:00 AM,Accredited,12/31/2028,,1/13/2025 12:00:00 AM,3
147837002,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,12/11/2023 12:00:00 AM,Accredited,12/31/2028,,,
168467002,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/19/2000 12:00:00 AM,Accredited,12/31/2012,,,
168467003,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/19/2000 12:00:00 AM,Accredited,12/31/2012,,,
168467004,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,11/2/2011 12:00:00 AM,Accredited,,,,
169202002,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,11/16/2005 12:00:00 AM,Accredited,,,3/24/2011 12:00:00 AM,1
169202003,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,11/16/2005 12:00:00 AM,Accredited,12/31/2029,,,
146825005,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/22/2009 12:00:00 AM,Accredited,12/31/2024,,6/30/2022 12:00:00 AM,2
146825007,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,6/2/2022 12:00:00 AM,Accredited,12/31/2024,,,
239460003,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/13/2011 12:00:00 AM,Accredited,12/31/2012,,2/17/2014 12:00:00 AM,1
239460003,21,Council on Occupational Education,1,Institutional Accreditation,2,Actual,9/14/2009 12:00:00 AM,Preaccredited,12/31/2012,,9/13/2011 12:00:00 AM,1
241155001,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,11/7/2017 12:00:00 AM,Accredited,12/31/2023,,5/31/2019 12:00:00 AM,2
169895004,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/30/2010 12:00:00 AM,Accredited,12/31/2027,,,
172954004,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,6/13/2003 12:00:00 AM,Accredited,12/31/2026,,,
172954006,21,Council on Occupational Education,1,Institutional Accreditation,1,Estimated,11/1/2016 12:00:00 AM,Accredited,12/31/2026,,,
231697001,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,12/11/2023 12:00:00 AM,Accredited,12/31/2024,,,
234076003,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/8/1998 12:00:00 AM,Accredited,,,1/17/2014 12:00:00 AM,1
234076004,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,10/16/2003 12:00:00 AM,Accredited,,,1/17/2014 12:00:00 AM,1
230931001,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,2/22/2015 12:00:00 AM,Accredited,12/31/2026,,,
232201001,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/15/2014 12:00:00 AM,Accredited,12/31/2025,,,
237622001,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/8/2023 12:00:00 AM,Accredited,12/31/2026,,10/15/2025 12:00:00 AM,2
237659003,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/21/2015 12:00:00 AM,Preaccredited,,,12/10/2021 12:00:00 AM,1
237659010,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/21/2015 12:00:00 AM,Preaccredited,,,12/10/2021 12:00:00 AM,1
237659012,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/21/2015 12:00:00 AM,Preaccredited,,,12/10/2021 12:00:00 AM,1
237659019,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/21/2015 12:00:00 AM,Preaccredited,12/31/2022,,9/19/2016 12:00:00 AM,
237659019,21,Council on Occupational Education,1,Institutional Accreditation,2,Actual,9/19/2016 12:00:00 AM,Accredited,12/31/2022,,12/10/2021 12:00:00 AM,1
237659021,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/21/2015 12:00:00 AM,Preaccredited,,,12/10/2021 12:00:00 AM,1
237659026,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/21/2015 12:00:00 AM,Preaccredited,,,12/10/2021 12:00:00 AM,1
237659028,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/21/2015 12:00:00 AM,Preaccredited,,,12/10/2021 12:00:00 AM,1
237659028,21,Council on Occupational Education,1,Institutional Accreditation,2,Actual,9/21/2015 12:00:00 AM,Accredited,,,9/21/2015 12:00:00 AM,1
237659035,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/21/2015 12:00:00 AM,Preaccredited,,,9/10/2018 12:00:00 AM,1
237659035,21,Council on Occupational Education,1,Institutional Accreditation,2,Actual,9/19/2016 12:00:00 AM,Accredited,12/31/2022,,12/10/2021 12:00:00 AM,1
237659037,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/21/2015 12:00:00 AM,Preaccredited,,,12/10/2021 12:00:00 AM,1
237659044,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/21/2015 12:00:00 AM,Preaccredited,,,12/10/2021 12:00:00 AM,1
237659046,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/21/2015 12:00:00 AM,Preaccredited,,,12/10/2021 12:00:00 AM,1
238041001,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,2/22/2016 12:00:00 AM,Accredited,12/31/2028,,,
238087002,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,2/22/2016 12:00:00 AM,Accredited,,,,
171872004,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,11/11/1983 12:00:00 AM,Accredited,12/31/2012,,12/11/2015 12:00:00 AM,1
172352004,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,2/19/2017 12:00:00 AM,Accredited,12/31/2022,,12/8/2021 12:00:00 AM,3
172723004,21,Council on Occupational Education,1,Institutional Accreditation,1,Actual,9/23/2003 12:00:00 AM,Accredited,,,3/30/2012 12:00:00 AM,1
